"plant_id","plant_name","operator_name","operator_id","plant_state","aer_fuel_type_code","net_gen_kwh"
"56857","Marble River Wind Farm","Marble River, LLC","56072","NY","WND",488.0060000000000000
"56858","Sagebrush Power Partners","Sagebrush Power Partners, LLC","56071","WA","WND",299.6440000000000000
"56859","Crosswind Energy Project","NRG Energy Gas & Wind Holdings Inc","59883","IA","WND",66.8780000000000000
"56860","Hardin Hilltop Wind LLC","NRG Energy Gas & Wind Holdings Inc","59883","IA","WND",43.7420000000000000
"56874","Shiloh Wind Project 2 LLC","EDF Renewable Asset Holdings, Inc.","57170","CA","WND",387.4220000000000000
"56875","Sacramento Soleil LLC","EDF Renewable Asset Holdings, Inc.","57170","CA","SUN",1.3600000000000000
"56876","Wapsipinicon Wind Project","EDF Renewable Asset Holdings, Inc.","57170","MN","WND",293.7770000000000000
"56878","Hoosier Wind Project LLC","EDF Renewable Asset Holdings, Inc.","57170","IN","WND",233.5070000000000000
"56879","Flat Ridge Wind Energy LLC","AE Power Services LLC","55963","KS","WND",138.0290000000000000
"56883","Pennsauken Solar","EPP Renewable Energy","57249","NJ","SUN",2.1880000000000000
"56884","Cumberland County Solid Waste Complex","EPP Renewable Energy","57249","NJ","MLG",13.9740000000000000
"56887","Cumberland County PA LFG Recovery","EPP Renewable Energy","57249","PA","MLG",49.6330000000000000
"56888","Warren County Solar","EPP Renewable Energy","57249","NJ","SUN",3.1260000000000000
"56889","PPL Renewable Energy Merck Solar","EPP Renewable Energy","57249","NJ","SUN",1.4590000000000000
"56890","Norther Tier Landfill","EPP Renewable Energy","57249","PA","MLG",11.8970000000000000
"56891","Moretown","EPP Renewable Energy","57249","VT","MLG",8.9390000000000000
"56901","Altona","Valcour Operating Services, LLC","63858","NY","WND",184.6270000000000000
"56902","Wethersfield","Valcour Operating Services, LLC","63858","NY","WND",264.6570000000000000
"56904","Chateaugay","Valcour Operating Services, LLC","63858","NY","WND",207.0080000000000000
"56905","Great Plains Windpark LLC","Great Plains Windpark Legacy LLC","61671","TX","WND",262.6240000000000000
"56912","Langdon Wind II LLC","FPL Energy Langdon Wind LLC","55799","ND","WND",183.9930000000000000
"56913","Osceola Windpower II","Osceola Windpower II","56121","IA","WND",201.5170000000000000
"56919","FPL Energy Ashtabula Wind LLC","FPL Energy Ashtabula Wind LLC","56122","ND","WND",593.1000000000000000
"56920","Panther Creek Wind Farm I","RWE Renewables Americas LLC","56215","TX","WND",557.3270000000000000
"56921","Panther Creek Wind Farm II","RWE Renewables Americas LLC","56215","TX","WND",436.3990000000000000
"56923","FPL Energy Crystal Lake Wind LLC","FPL Energy Crystal Lake Wind LLC","56123","IA","WND",577.6090000000000000
"56924","FPL Energy Story Wind LLC","FPL Energy Story Wind LLC","56119","IA","WND",564.6540000000000000
"56925","FPL Energy Crystal Lake Wind II LLC","FPL Energy Crystal Lake Wind II LLC","56124","IA","WND",752.5350000000000000
"56933","Threemile Canyon","Threemile Canyon Wind I, LLC","56159","OR","WND",25.1980000000000000
"56934","Cassia Wind","Cassia Wind Farm, LLC","56158","ID","WND",18.9940000000000000
"56935","Cassia Gulch","Cassia Gulch Wind Park, LLC","56157","ID","WND",41.9820000000000000
"56941","Grand Ridge Wind Energy Center","Invenergy Services LLC","49893","IL","WND",254.4170000000000000
"56942","Forward Wind Energy Center","Wisconsin Public Service Corp","20860","WI","WND",151.1220000000000000
"56944","CM10","Consolidated Edison Development Inc.","56769","NV","SUN",21.9530000000000000
"56945","High Lonesome Mesa LLC","NRG Energy Gas & Wind Holdings Inc","59883","NM","WND",367.9050000000000000
"56946","Buffalo Bear LLC","NRG Energy Gas & Wind Holdings Inc","59883","OK","WND",46.4000000000000000
"56947","Elkhorn Ridge Wind LLC","NRG Energy Gas & Wind Holdings Inc","59883","NE","WND",186.9660000000000000
"56952","Willow Creek Energy Center","Invenergy Services LLC","49893","OR","WND",195.0460000000000000
"56953","High Sheldon Wind Farm","Invenergy Services LLC","49893","NY","WND",258.7160000000000000
"56956","Bull Creek Wind","Bull Creek Wind LLC","56222","TX","WND",307.7220000000000000
"56959","Ocotillo Windpower","Duke Energy DEGS Ocotillo","56273","TX","WND",44.4300000000000000
"56960","Happy Jack Windpower Project","Duke Energy DEGS Happy Jack","56271","WY","WND",86.6050000000000000
"56961","Notrees Windpower Hybrid","Duke Energy DEGS Notrees","56272","TX","OTH",-1.7650000000000000
"56961","Notrees Windpower Hybrid","Duke Energy DEGS Notrees","56272","TX","WND",390.4290000000000000
"56964","Bayonne Energy Center","Bayonne Energy Center LLC","56267","NJ","DFO",0E-20
"56964","Bayonne Energy Center","Bayonne Energy Center LLC","56267","NJ","NG",347.8270000000000000
"56967","Butter Creek Power LLC","Echo 3","56804","OR","WND",12.5620000000000000
"56968","Big Top LLC","Echo 3","56804","OR","WND",3.6760000000000000
"56969","Four Corners Windfarm LLC","Echo 2","56803","OR","WND",24.2890000000000000
"56970","Four Mile Canyon Windfarm LLC","Echo 2","56803","OR","WND",23.0540000000000000
"56971","Oregon Trail Windfarm LLC","Echo 1","56802","OR","WND",24.7820000000000000
"56972","Pacific Canyon Windfarm LLC","Echo 1","56802","OR","WND",18.8760000000000000
"56973","Sand Ranch Windfarm LLC","Echo 1","56802","OR","WND",23.0870000000000000
"56974","Wagon Trail LLC","Echo 3","56804","OR","WND",7.6180000000000000
"56975","Ward Butte Windfarm LLC","Echo 1","56802","OR","WND",16.8370000000000000
"56979","Panther Creek Wind Farm Three","RWE Renewables Americas LLC","56215","TX","WND",559.5670000000000000
"56980","Stony Creek Wind Farm LLC","RWE Renewables Americas LLC","56215","PA","WND",148.3700000000000000
"56981","Pyron Wind Farm LLC Hybrid","RWE Renewables Americas LLC","56215","TX","OTH",-1.1890000000000000
"56981","Pyron Wind Farm LLC Hybrid","RWE Renewables Americas LLC","56215","TX","WND",702.8980000000000000
"56983","Papalote Creek I LLC","RWE Renewables Americas LLC","56215","TX","WND",502.0070000000000000
"56984","Inadale Wind Farm LLC Hybrid","RWE Renewables Americas LLC","56215","TX","OTH",-1.4670000000000000
"56984","Inadale Wind Farm LLC Hybrid","RWE Renewables Americas LLC","56215","TX","WND",503.8310000000000000
"56985","Smoky Hills Wind Project Phase II","Smoky Hills Wind Project II LLC","56285","KS","WND",351.2790000000000000
"56989","Stetson Wind I","Evergreen Wind, LLC","59155","ME","WND",126.7390000000000000
"56990","Rollins Wind Project","Evergreen Wind, LLC","59155","ME","WND",151.9150000000000000
"56991","Stetson Wind II","Evergreen Wind, LLC","59155","ME","WND",57.1050000000000000
"56994","Grand Meadow","Northern States Power Co - Minnesota","13781","MN","WND",224.6780000000000000
"56998","Pueblo Airport Generating Station","Black Hills Service Company LLC","56771","CO","NG",271.0440000000000000
"56998","Pueblo Airport Generating Station","Black Hills Service Company LLC","56771","CO","NG",807.8940000000000000
"56998","Pueblo Airport Generating Station","Black Hills Service Company LLC","56771","CO","NG",103.2330000000000000
"57002","Oakfield Wind Project","Onward Energy","60453","ME","WND",373.6370000000000000
"57009","Kohls San Bernardino Solar Facility","Longroad Energy Services LLC","61219","CA","SUN",1.4550000000000000
"57029","Cleveland Cnty Generating Facility","Southern Power Co","17650","NC","DFO",1.2570000000000000
"57029","Cleveland Cnty Generating Facility","Southern Power Co","17650","NC","NG",581.0940000000000000
"57031","Luverne Wind Energy Center","Otter Tail Power Co","14232","ND","WND",173.8060000000000000
"57032","Ashtabula Wind Energy Center","Otter Tail Power Co","14232","ND","WND",143.7360000000000000
"57033","Langdon Wind Energy Center","Otter Tail Power Co","14232","ND","WND",141.2940000000000000
"57034","Willmar Municipal East Substation","Willmar Municipal Utilities","20737","MN","DFO",0.05800000000000000000
"57035","Willmar Municipal SW Substation","Willmar Municipal Utilities","20737","MN","DFO",0.05600000000000000000
"57038","Bison I Wind Energy Center","ALLETE, Inc.","12647","ND","WND",257.0510000000000000
"57039","McFadden Ridge","PacifiCorp","14354","WY","WND",109.2720000000000000
"57040","High Plains","PacifiCorp","14354","WY","WND",358.8150000000000000
"57044","Armenia Mountain Wind Farm","Allete Clean Energy","59496","PA","WND",262.1800000000000000
"57045","Rolling Thunder Wind Farm Hybrid","AE Power Services LLC","55963","SD","OTH",0E-20
"57045","Rolling Thunder Wind Farm Hybrid","AE Power Services LLC","55963","SD","WND",88.3030000000000000
"57047","Nobles Wind Project","Northern States Power Co - Minnesota","13781","MN","WND",667.8940000000000000
"57048","Merricourt Wind Energy Center","Otter Tail Power Co","14232","ND","WND",32.9730000000000000
"57049","NaturEner Glacier Wind Energy 1","NaturEner Glacier Wind Energy 1 LLC","56365","MT","WND",298.8450000000000000
"57050","NaturEner Glacier Wind Energy 2","NaturEner Glacier Wind Energy 2 LLC","56366","MT","WND",323.0810000000000000
"57051","Noatak","Alaska Village Elec Coop, Inc","221","AK","DFO",1.8230000000000000
"57051","Noatak","Alaska Village Elec Coop, Inc","221","AK","WOO",0E-20
"57052","Savoonga","Alaska Village Elec Coop, Inc","221","AK","DFO",2.3380000000000000
"57052","Savoonga","Alaska Village Elec Coop, Inc","221","AK","WOO",0E-20
"57053","Alakanuk","Alaska Village Elec Coop, Inc","221","AK","WOO",0E-20
"57054","Upper Kalskag","Alaska Village Elec Coop, Inc","221","AK","DFO",1.5400000000000000
"57054","Upper Kalskag","Alaska Village Elec Coop, Inc","221","AK","WOO",0E-20
"57055","Stebbins","Alaska Village Elec Coop, Inc","221","AK","DFO",3.4280000000000000
"57055","Stebbins","Alaska Village Elec Coop, Inc","221","AK","WOO",0E-20
"57056","Scammon Bay","Alaska Village Elec Coop, Inc","221","AK","DFO",1.6270000000000000
"57056","Scammon Bay","Alaska Village Elec Coop, Inc","221","AK","WOO",0E-20
"57057","Quinhagak","Alaska Village Elec Coop, Inc","221","AK","DFO",2.2320000000000000
"57058","Pilot Station","Alaska Village Elec Coop, Inc","221","AK","DFO",1.7800000000000000
"57058","Pilot Station","Alaska Village Elec Coop, Inc","221","AK","WOO",0E-20
"57059","Koyuk","Alaska Village Elec Coop, Inc","221","AK","DFO",1.2430000000000000
"57059","Koyuk","Alaska Village Elec Coop, Inc","221","AK","WOO",0E-20
"57060","Elim","Alaska Village Elec Coop, Inc","221","AK","DFO",1.2540000000000000
"57060","Elim","Alaska Village Elec Coop, Inc","221","AK","WOO",0E-20
"57062","Gambell","Alaska Village Elec Coop, Inc","221","AK","DFO",1.8930000000000000
"57062","Gambell","Alaska Village Elec Coop, Inc","221","AK","WOO",0E-20
"57063","Shungnak","Alaska Village Elec Coop, Inc","221","AK","DFO",1.6360000000000000
"57063","Shungnak","Alaska Village Elec Coop, Inc","221","AK","WOO",0E-20
"57064","Kotlik","Alaska Village Elec Coop, Inc","221","AK","DFO",2.0210000000000000
"57064","Kotlik","Alaska Village Elec Coop, Inc","221","AK","WOO",0E-20
"57065","Kivalina","Alaska Village Elec Coop, Inc","221","AK","DFO",1.7820000000000000
"57065","Kivalina","Alaska Village Elec Coop, Inc","221","AK","WOO",0E-20
"57066","Kasigluk","Alaska Village Elec Coop, Inc","221","AK","DFO",2.9670000000000000
"57066","Kasigluk","Alaska Village Elec Coop, Inc","221","AK","WOO",0E-20
"57067","Toksook Bay","Alaska Village Elec Coop, Inc","221","AK","DFO",3.5190000000000000
"57067","Toksook Bay","Alaska Village Elec Coop, Inc","221","AK","WOO",0E-20
"57078","Steel Winds II","Evergreen Wind, LLC","59155","NY","WND",51.6980000000000000
"57079","Milford Wind Corridor I LLC","Longroad Energy Services LLC","61219","UT","WND",395.3860000000000000
"57080","Sheffield Wind","Evergreen Wind, LLC","59155","VT","WND",69.4990000000000000
"57082","Kaheawa Wind Power II LLC","Evergreen Wind, LLC","59155","HI","OTH",0E-20
"57082","Kaheawa Wind Power II LLC","Evergreen Wind, LLC","59155","HI","WND",51.0690000000000000
"57083","Bull Hill Wind Project","Evergreen Wind, LLC","59155","ME","WND",101.3920000000000000
"57087","Kahuku Wind Power LLC","Evergreen Wind, LLC","59155","HI","WND",68.0860000000000000
"57090","Campbell Hill Windpower","Duke Energy DEGS Campbell Hill","56378","WY","WND",328.7190000000000000
"57091","Silver Sage Windpower","Duke Energy DEGS Silver Sage Wndpwr LLC","56377","WY","WND",125.8130000000000000
"57093","Casper Wind Farm","Chevron USA","56394","WY","WND",20.6870000000000000
"57094","Streator Cayuga Ridge South","Avangrid Renewables LLC","15399","IL","WND",736.9240000000000000
"57095","Penascal II Wind Project LLC","Avangrid Renewables LLC","15399","TX","WND",365.2160000000000000
"57096","Star Point Wind Project LLC","Avangrid Renewables LLC","15399","OR","WND",246.5230000000000000
"57097","Rugby Wind Power Project","Avangrid Renewables LLC","15399","ND","WND",363.1230000000000000
"57098","Dry Lake Wind LLC","Avangrid Renewables LLC","15399","AZ","WND",111.1250000000000000
"57159","Windy Flats Wind Project","Windy Flats Partners LLC","56514","WA","WND",770.8970000000000000
"57106","Mesalands Comm College Wind Turbine","Mesalands Community College","56410","NM","WND",0.88300000000000000000
"57107","Milford Wind Corridor Stage II LLC","Milford Wind Corridor Stage II LLC","56409","UT","WND",195.1130000000000000
"57108","Blue Canyon Windpower V LLC","Blue Canyon Windpower V LLC","56416","OK","WND",354.9570000000000000
"57109","Meadow Lake Wind Farm LLC","Meadow Lake Wind Farm LLC","56417","IN","WND",454.8070000000000000
"57110","Blackstone Wind Farm LLC","Blackstone Wind Farm LLC","56418","IL","WND",241.0390000000000000
"57111","Lost Lakes Wind Farm LLC","Lost Lakes Wind Farm LLC","56419","IA","WND",320.3700000000000000
"57112","Meadow Lake Wind Farm II LLC","Meadow Lake Wind Farm II LLC","56420","IN","WND",241.6870000000000000
"57113","Blackstone Wind Farm II LLC","Blackstone Wind Farm II LLC","56421","IL","WND",479.8010000000000000
"57115","Meadow Lake Wind Farm III LLC","Meadow Lake Wind Farm III LLC","56423","IN","WND",259.5280000000000000
"57116","Quilt Block Wind Farm LLC","Quilt Block Wind Farm LLC","56424","WI","WND",381.4530000000000000
"57118","Greensburg","Greensburg Wind Farm, LLC","56246","KS","WND",20.7840000000000000
"57120","Wilton Wind II LLC","Wilton Wind II LLC","56415","ND","WND",204.6590000000000000
"57121","Ashtabula Wind II LLC","Ashtabula Wind II LLC","56414","ND","WND",388.6530000000000000
"57124","Payne's Ferry","Idaho Wind Partners 1 LLC","56592","ID","WND",66.8360000000000000
"57125","Camp Reed","Idaho Wind Partners 1 LLC","56592","ID","WND",69.6990000000000000
"57126","Yahoo Creek","Idaho Wind Partners 1 LLC","56592","ID","WND",67.7350000000000000
"57130","Beaver Ridge Wind","Beaver Ridge Wind LLC","56439","ME","WND",11.2000000000000000
"57131","Stoney Corners Wind Farm","DTE Sustainable Generation","64331","MI","WND",135.1000000000000000
"57135","Big Sky Wind LLC","RWE Renewables Americas LLC","56215","IL","WND",432.5290000000000000
"57137","Eurus Combine Hills Turbine Ranch 2","Eurus Combine Hills II LLC","56483","OR","WND",189.6170000000000000
"57139","Cambria Wind LLC","Exus North America Management Partners LLC","63081","PA","WND",136.7980000000000000
"57151","Beech Ridge Energy LLC","Invenergy Services LLC","49893","WV","WND",278.7230000000000000
"57152","Harvest Wind Project","Harvest Wind Project TIC","56499","WA","WND",296.2990000000000000
"57153","Langford Wind Power","Langford Wind Power LLC","56506","TX","WND",356.6940000000000000
"57156","Barton Chapel Wind Farm","Avangrid Renewables LLC","15399","TX","WND",249.5120000000000000
"57171","Cedar Hills Wind Farm","Montana-Dakota Utilities Co","12199","ND","WND",55.7460000000000000
"57172","Glen Ullin Station 6","Montana-Dakota Utilities Co","12199","ND","OTH",29.7010000000000000
"57174","Colorado Highlands Wind","Colorado Highlands Wind LLC","56523","CO","WND",378.1780000000000000
"57176","University of Delaware Wind Turbine","First State Marine Wind","56518","DE","WND",5.1790000000000000
"57177","Meadow Lake Wind Farm IV","Meadow Lake Wind Farm IV LLC","56520","IN","WND",187.8070000000000000
"57182","PPL Frey Farm Landfill Wind","EPP Renewable Energy","57249","PA","WND",6.4380000000000000
"57183","PPL Glendon LFGTE Plant","EPP Renewable Energy","57249","PA","MLG",15.4070000000000000
"57187","Pillar Mountain Wind Project Microgrid","Kodiak Electric Assn Inc","10433","AK","WND",24.6820000000000000
"57188","Vantage Wind Energy LLC","Invenergy Services LLC","49893","WA","WND",309.8660000000000000
"57189","Lost Creek Wind Energy Facility","Pattern Operators LP","56545","MO","WND",384.6470000000000000
"57192","Spring Valley Wind Project","Pattern Operators LP","56545","NV","WND",292.9910000000000000
"57194","Day County Wind LLC","Day County Wind LLC","56561","SD","WND",349.5220000000000000
"57195","Lower Snake River Wind Energy Project","Puget Sound Energy Inc","15500","WA","WND",965.8880000000000000
"57198","Bent Tree Wind Farm Phase 1","Wisconsin Power & Light Co","20856","MN","WND",520.3700000000000000
"57199","Glacier Hills","Wisconsin Electric Power Co","20847","WI","WND",389.6800000000000000
"57201","FPL Energy Montezuma Winds LLC","FPL Energy Montezuma Wind","56555","CA","WND",89.3590000000000000
"57205","CM48","Consolidated Edison Development Inc.","56769","NV","SUN",100.2940000000000000
"57210","Cedar Creek II","AE Power Services LLC","55963","CO","WND",694.4410000000000000
"57211","Goshen Phase II","AE Power Services LLC","55963","ID","WND",399.6170000000000000
"57212","Papalote Creek II LLC","RWE Renewables Americas LLC","56215","TX","WND",520.3700000000000000
"57214","Waverly Community Wind Project","Waverly Municipal Elec Utility","20214","IA","WND",6.0220000000000000
"57239","Roth Rock Wind Farm LLC","Roth Rock Wind Farm LLC","56603","MD","WND",103.8980000000000000
"57240","Roth Rock North Wind Farm, LLC","Roth Rock Wind Farm LLC","56603","MD","WND",25.9700000000000000
"57243","Cimarron Solar Facility","Southern Power Co","17650","NM","SUN",62.5250000000000000
"57244","Kit Carson Windpower","Kit Carson Windpower LLC","56612","CO","WND",187.8460000000000000
"57251","Lakota Wind Wind Farm","Iowa Lakes Electric Coop","9425","IA","WND",36.4200000000000000
"57252","Iowa Lakes Superior Wind Farm","Iowa Lakes Electric Coop","9425","IA","WND",38.7840000000000000
"57253","MA Military Reservation Wind Project","Air Force Civil Engineer Center","56619","MA","WND",9.2030000000000000
"57256","PA Solar Park","Consolidated Edison Development Inc.","56769","PA","SUN",13.5380000000000000
"57257","Iowa Lakes Community College Wind Farm","Iowa Lakes Community College","56617","IA","WND",4.2340000000000000
"57258","Texico Wind Ranch LP","Texico Wind LP","56630","NM","WND",0.53300000000000000000
"57260","Cedro Hill Wind LLC","NRG Energy Gas & Wind Holdings Inc","59883","TX","WND",404.2920000000000000
"57261","Taloga Wind LLC","NRG Energy Gas & Wind Holdings Inc","59883","OK","WND",328.9580000000000000
"57262","Laredo Ridge Wind LLC","NRG Energy Gas & Wind Holdings Inc","59883","NE","WND",285.4740000000000000
"57263","Little Pringle I Wind Farm","DeWind Co.","56627","TX","WND",0E-20
"57264","Little Pringle II Wind Farm","DeWind Co.","56627","TX","WND",0E-20
"57268","Chestnut Flats Wind Farm","EDF Renewable Asset Holdings, Inc.","57170","PA","WND",99.0320000000000000
"57274","Grant County Wind LLC","Grant County Wind, LLC","56642","MN","WND",51.8830000000000000
"57278","Crofton Bluffs Wind LLC","NRG Energy Gas & Wind Holdings Inc","59883","NE","WND",170.0200000000000000
"57282","Alta Wind Energy Center I","NRG Yield LLC","60015","CA","WND",376.8530000000000000
"57283","Flat Water Wind Farm LLC","Flat Water Wind Farm LLC","56625","NE","WND",195.4680000000000000
"57284","Minonk Wind Farm","Algonquin Power Co","59050","IL","WND",618.5450000000000000
"57285","Sandy Ridge Wind Farm","Algonquin Power Co","59050","PA","WND",143.7910000000000000
"57286","OU Spirit Wind Farm","Oklahoma Gas & Electric Co","14063","OK","WND",300.2950000000000000
"57287","Hardscrabble Wind Power LLC","Avangrid Renewables LLC","15399","NY","WND",175.9200000000000000
"57289","Big Blue","Big Blue Wind Farm LLC (MN)","58150","MN","WND",85.2000000000000000
"57290","Northern Colorado Wind LLC","Northern Colorado Wind LLC","56653","CO","WND",466.2600000000000000
"57291","Alta Wind Energy Center II","NRG Yield LLC","60015","CA","WND",322.8440000000000000
"57292","Alta Wind Energy Center III","NRG Yield LLC","60015","CA","WND",332.3220000000000000
"57293","Alta Wind Energy Center IV","NRG Yield LLC","60015","CA","WND",161.9590000000000000
"57294","Alta Wind Energy Center V","NRG Yield LLC","60015","CA","WND",256.2490000000000000
"57296","Carleton College","Carleton College","56654","MN","DFO",0.02400000000000000000
"57296","Carleton College","Carleton College","56654","MN","NG",0E-20
"57296","Carleton College","Carleton College","56654","MN","WND",7.6910000000000000
"57299","Dunlap","PacifiCorp","14354","WY","WND",388.2420000000000000
"57300","Criterion","Criterion Power Partners LLC","56661","MD","WND",190.2670000000000000
"57301","Dutch Wind Energy","Terra-Gen Operating Co-Wind","2770","CA","WND",0.21700000000000000000
"57302","Garnet Wind Energy Center","Terra-Gen Operating Co-Wind","2770","CA","WND",14.5600000000000000
"57303","Loraine Windpark Project LLC","Loraine Windpower Project","56667","TX","WND",382.0060000000000000
"57305","Adelanto Solar Project","Los Angeles Department of Water & Power","11208","CA","SUN",12.3110000000000000
"57306","Pine Tree Solar Project","Los Angeles Department of Water & Power","11208","CA","SUN",10.0920000000000000
"57308","Maclay Solar Project","Los Angeles Department of Water & Power","11208","CA","SUN",0.87400000000000000000
"57315","Cedar Point Wind","Cedar Point LLC","56662","CO","WND",710.1810000000000000
"57317","San Luis Valley Solar Ranch","Avangrid Renewables LLC","15399","CO","SUN",76.5100000000000000
"57318","Poseidon Solar, LLC","Axium Arizona Renewables, LLC","63287","AZ","SUN",52.8910000000000000
"57319","Big Horn Wind II","Avangrid Renewables LLC","15399","WA","WND",144.8340000000000000
"57320","Juniper Canyon I Wind Project","Avangrid Renewables LLC","15399","WA","WND",392.7060000000000000
"57325","FPL Energy Illinois Wind LLC Hybrid","FPL Energy Illinois Wind LLC","56678","IL","OTH",1.7430000000000000
"57325","FPL Energy Illinois Wind LLC Hybrid","FPL Energy Illinois Wind LLC","56678","IL","WND",672.8730000000000000
"57326","Sunray Wind I","Diamond Shamrock Refining Company LP","56680","TX","WND",162.8850000000000000
"57327","Top of the World Windpower Project","Duke Energy Top Of the World WindPower","56682","WY","WND",539.7700000000000000
"57332","Crossroads Wind Farm","Oklahoma Gas & Electric Co","14063","OK","WND",797.0150000000000000
"57333","Leaning Juniper Wind Power II","Avangrid Renewables LLC","15399","OR","WND",476.3810000000000000
"57340","Panoche Valley Solar Farm","Consolidated Edison Development Inc.","56769","CA","SUN",325.2770000000000000
"57342","White Oak Energy LLC","White Oak Energy LLC","56684","IL","WND",401.2020000000000000
"57346","Elk City LLC","Elk City LLC","56683","OK","WND",751.7100000000000000
"57347","Baldwin Wind LLC","Baldwin Wind LLC","56688","ND","WND",326.9820000000000000
"57351","Uilk Wind LLC","RENEW Energy Inc","56689","MN","WND",12.2870000000000000
"57354","Fox Island Wind LLC","Fox Island Wind LLC","56693","ME","WND",9.8310000000000000
"57357","Red Mesa Wind LLC","Red Mesa Wind LLC","56698","NM","WND",230.2930000000000000
"57358","Keenan II Renewable Energy Co LLC","CPV Keenan II Renewable Energy Co LLC","56699","OK","WND",586.4550000000000000
"57372","Bellevue Solar Project","EDF Renewable Asset Holdings, Inc.","57170","OR","SUN",1.4440000000000000
"57374","Lakefield Wind Project LLC","EDF Renewable Asset Holdings, Inc.","57170","MN","WND",457.2510000000000000
"57375","Adams Wind Generations LLC","BEAM US, LLC","63024","MN","WND",60.4630000000000000
"57379","Poseidon Wind, LLC","Axium Arizona Renewables, LLC","63287","AZ","WND",114.1480000000000000
"57380","New England Wind LLC","Avangrid Renewables LLC","15399","MA","WND",87.1970000000000000
"57385","Community Wind North LLC","Northern States Power Co - Minnesota","13781","MN","WND",56.5080000000000000
"57386","Ridgewind","Ridgewind Power Partners LLC","56715","MN","WND",85.8490000000000000
"57387","Ashtabula Wind III LLC","Ashtabula Wind III LLC","56727","ND","WND",207.1490000000000000
"57396","Danielson Wind Farms LLC","BEAM US, LLC","63024","MN","WND",55.8380000000000000
"57399","Cannelton Hydroelectric Plant","American Mun Power-Ohio, Inc","40577","KY","HYC",399.7080000000000000
"57400","Smithland Hydroelectric Plant","American Mun Power-Ohio, Inc","40577","KY","HYC",331.5250000000000000
"57401","Willow Island Hydroelectric Plant","American Mun Power-Ohio, Inc","40577","WV","HYC",207.4500000000000000
"57414","Notus Wind 1","Notus Clean Energy LLC","56742","MA","WND",4.9680000000000000
"57415","Sherbino II","Sherbino II Wind Farm LLC","62077","TX","WND",61.4980000000000000
"57417","Elk Wind Farm","Greenbacker Renewable Energy Corporation","60025","IA","WND",129.5300000000000000
"57421","Gratiot Wind Park","DTE Electric Company","5109","MI","WND",257.9300000000000000
"57424","Buffalo Ridge II LLC","Avangrid Renewables LLC","15399","SD","WND",548.6140000000000000
"57427","Ryegrass Windfarm","Aegis Renewables LLC","57337","ID","WND",53.8120000000000000
"57428","Hammett Hill Windfarm","Aegis Renewables LLC","57337","ID","WND",57.7170000000000000
"57429","Mainline Windfarm","Aegis Renewables LLC","57337","ID","WND",56.5320000000000000
"57430","Desert Meadow Windfarm","Aegis Renewables LLC","57337","ID","WND",57.7450000000000000
"57431","Cold Springs Windfarm","Aegis Renewables LLC","57337","ID","WND",50.9250000000000000
"57432","Oak Glen Wind Farm","Minnesota Municipal Power Agny","12667","MN","WND",86.0660000000000000
"57434","Valley View Transmission LLC","Consolidated Edison Development Inc.","56769","MN","WND",26.0040000000000000
"57444","Two Ponds Windfarm","Aegis Renewables LLC","57337","ID","WND",60.3270000000000000
"57447","Laurel Mountain Hybrid","AES Wind Generation Inc","19740","WV","OTH",-4.3260000000000000
"57447","Laurel Mountain Hybrid","AES Wind Generation Inc","19740","WV","WND",229.9220000000000000
"57448","Pilesgrove","Consolidated Edison Development Inc.","56769","NJ","SUN",26.2380000000000000
"57449","Blue Creek Wind Project","Avangrid Renewables LLC","15399","OH","WND",779.9630000000000000
"57459","Mountain View IV","AES Wind Generation Inc","19740","CA","WND",162.1100000000000000
"57463","Bishop Hill Energy LLC","SunEdison LLC","59139","IL","WND",550.7090000000000000
"57466","Blue Ridge Landfill","EPP Renewable Energy","57249","PA","MLG",46.1040000000000000
"57468","Crystal Lake 3 LLC","Crystal Lake 3 LLC","56786","IA","WND",177.1250000000000000
"57469","Garden Wind LLC","Garden Wind LLC","56787","IA","WND",434.8120000000000000
"57471","Murray Hill Solar","Consolidated Edison Development Inc.","56769","NJ","SUN",1.6690000000000000
"57473","Dartmouth Solar","Consolidated Edison Development Inc.","56769","MA","SUN",2.3350000000000000
"57474","Ralls Wind Farm","Ralls Wind Farm LLC","56790","TX","WND",14.1640000000000000
"57484","Manzana Wind LLC","Avangrid Renewables LLC","15399","CA","WND",482.6280000000000000
"57485","Flemington Solar","Consolidated Edison Development Inc.","56769","NJ","SUN",12.3060000000000000
"57486","Frenchtown I Solar","Consolidated Edison Development Inc.","56769","NJ","SUN",4.4010000000000000
"57487","Frenchtown II Solar","Consolidated Edison Development Inc.","56769","NJ","SUN",4.2280000000000000
"57488","Lebanon Solar","Consolidated Edison Development Inc.","56769","NJ","SUN",2.7200000000000000
"57493","Settlers Trail Wind Farm LLC","RWE Renewables Americas LLC","56215","IL","WND",382.5940000000000000
"57500","Laurel Wind Farm","MidAmerican Energy Co","12341","IA","WND",343.2760000000000000
"57501","Rolling Hills Wind Farm","MidAmerican Energy Co","12341","IA","WND",1219.3730000000000000
"57506","FRV SI Transport Solar LP","Longroad Energy Services LLC","61219","CA","SUN",2.8620000000000000
"57514","Ocotillo Express LLC","Pattern Operators LP","56545","CA","WND",542.8970000000000000
"57516","KODE Novus I","DeWind Co.","56627","OK","WND",38.7670000000000000
"57517","DeWind Frisco","DeWind Co.","56627","TX","WND",0E-20
